@relation '<eda-dataset>-weka.filters.supervised.instance.SMOTE-C0-K5-P1000.0-S1-weka.filters.supervised.instance.SpreadSubsample-M2.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-4,6,9-11'

@attribute scl_mean numeric
@attribute scl_correlation numeric
@attribute eda_slope numeric
@attribute eda_difference numeric
@attribute eda_mean numeric
@attribute class {0,1}

@data
0.31698,-0.94388,0.002564,0,0.32029,0
0.097013,0.99994,-0.001538,-0.001282,0.099113,0
0.4089,-0.99695,-0.001545,-0.00128,0.41467,0
0.151683,0.996938,0.004683,0.00128,0.154156,1
0.11307,0.98271,-0.000512,0,0.11503,0
0.29535,0.997357,0.000976,0.000324,0.162351,1
0.10753,-1,0.001536,0.00128,0.10958,0
0.15176,-0.99655,-0,0,0.15416,1
0.151754,0.99655,-0.00034,0,0.15405,1
0.1243,0.99664,-0.001882,-0.00128,0.12592,0
0.298982,-0.999765,-0.000486,0,0.138931,1
0.15197,1,-0,0,0.15523,0
0.31733,0.99977,0.006156,0.00513,0.32222,0
0.13428,0.98735,-0.000878,-0.00128,0.1365,0
0.321083,-0.999311,-0.00225,-0.001401,0.325479,1
0.085758,1,0.000513,0,0.088006,0
0.11136,-0.98271,0.00206,0.00129,0.11449,0
0.128865,1,-0.001681,-0.002185,0.135593,1
0.31902,-0.98978,-0.001536,-0.00128,0.32414,1
0.320572,0.999547,0.001522,-0.000164,0.325271,1
0.10592,-0.94388,-0.00256,-0.00256,0.10702,0
0.12482,-0.99015,-0.000753,-0.00128,0.12656,0
0.12605,0,-0.00256,-0.00128,0.12886,0
0.16273,0.99956,-0.001536,-0.00128,0.16527,0
0.13491,-0.9824,0.003024,0.00257,0.13639,0
0.11598,0.98271,0.001024,0.00128,0.11855,0
0.11877,0,0.001548,0.00129,0.12224,0
0.1226,0,-0.001545,-0.00128,0.12528,0
0.11417,0.98978,0,0,0.1161,0
0.120291,0,0.000319,0.000447,0.127328,1
0.144451,0.997449,0.000941,0.000408,0.152735,1
0.320749,0.949025,-0.001536,-0.00128,0.325221,1
0.127055,0.986414,0.002295,0.001674,0.130085,1
0.246922,-0.305942,0.002316,0.001533,0.173017,1
0.11044,-0.98995,0.001536,0.00128,0.11129,0
0.09857,0.99991,0.000513,0,0.10082,0
0.37113,0,-0.000662,0,0.37923,0
0.231001,0.815643,0.001165,0.000214,0.1906,1
0.079344,0.99985,-0.001538,-0.001282,0.081811,0
0.10837,0.94388,0.000512,0,0.11011,0
0.12514,1,0.00462,0.00385,0.1271,0
0.12017,1,-0,0,0.12187,0
0.12868,0,0.004518,0.00384,0.13041,0
0.15173,0.98561,0.001506,0.00128,0.15405,1
0.318245,0.998687,0.001178,0.000162,0.322209,1
0.318799,0.999406,0.005923,0.001311,0.32414,1
0.13997,0.99655,0,0,0.14205,0
0.32093,-0.953756,0.000415,0.00086,0.324145,1
0.1103,0.99846,0.000512,0,0.11182,0
0.16219,0.99705,0.000376,0,0.16505,0
0.14911,0.99655,0.002207,0.00128,0.15181,0
0.11616,0.98978,-0.000512,0,0.11844,1
0.11838,0,-0.003084,-0.00257,0.12047,1
0.1375,0.93076,-0.004894,-0.00384,0.13991,0
0.13211,-0.98561,0.002635,0.00256,0.13372,0
0.11325,0,0.001536,0.00128,0.11546,0
0.13034,0.99864,0.000004,-0.00128,0.13238,0
0.33444,0.99705,0.001882,0.00256,0.34207,0
0.11729,1,-0.000512,-0.00128,0.11989,0
0.3566,0.99712,0.000662,0,0.36236,0
0.12782,0.91915,-0.003972,-0.00384,0.13084,0
0.321039,-0.97597,-0.000392,0.001566,0.32595,1
0.1321,0.99119,0.000662,0,0.13318,0
0.1389,0.9824,0.001129,0.00128,0.14183,0
0.13264,0.99705,0.004906,0.00385,0.13511,0
0.317864,0.978033,0.002625,0.00256,0.266794,1
0.12482,0.99897,0.003072,0.00256,0.12694,0
0.318814,0.998861,0.001665,0.000909,0.32228,1
0.318685,0.999511,0.001949,0.00128,0.32414,1
0.321039,1,0,0,0.325738,1
0.14103,-0.7746,0.000512,0,0.14337,0
0.12906,0.99553,-0.000221,-0.00128,0.13084,0
0.13232,0.99726,-0.000512,-0.00128,0.13601,0
0.317954,0.999792,-0.000512,0.001267,0.32504,1
0.33895,-0.99452,0.003102,0.00257,0.34336,0
0.11798,1,-0.002048,-0.00128,0.11972,0
0.156128,0.986079,-0.00325,-0.001713,0.157082,1
0.123164,0,0.001028,0.000003,0.127684,1
0.39742,-0.99476,0.000376,0,0.40453,0
0.27694,0.999468,0.002595,0.001613,0.248039,1
0.11417,-0.98995,-0.001536,0,0.11738,0
0.079082,-0.99949,0,0,0.080637,0
0.10711,0,0.001536,0,0.10937,0
0.15148,-0.99705,0.000753,0.00128,0.15416,0
0.13973,-0.99655,0.001991,0,0.14162,0
0.14105,0.99838,-0,0,0.14369,0
0.36304,0.99228,-0.000662,0,0.36813,0
0.14256,-0.98561,-0.006777,-0.00512,0.14718,0
0.116371,0.991968,-0.000123,-0.001022,0.11844,1
0.321404,-1,-0.001019,0.000759,0.325957,1
0.318559,0.957511,-0.000641,-0.000396,0.321983,1
0.10578,1,0.003072,0.00256,0.1083,0
0.15748,-0.98561,0.001129,0.00128,0.16014,0
0.12166,0.98995,-0.002564,-0.00128,0.12395,0
0.23928,0.99985,-0.002048,-0.00128,0.24578,0
0.15108,1,0.002869,0.00128,0.1533,1
0.120666,0.999697,-0.000639,0,0.11905,1
0.12263,0.75048,0.005297,0.00384,0.12571,0
0.39785,0.99435,-0.000221,-0.00128,0.40656,0
0.10953,1,-0,0,0.11246,0
0.13384,0.89443,0.005632,0.00384,0.13655,0
0.318183,-1,0.003072,0.001937,0.323812,1
0.39713,0.9824,0,0,0.40485,0
0.317893,-1,-0.002518,-0.00034,0.324018,1
0.10722,0.99655,0.002048,0.00128,0.10905,0
0.316043,0.998075,0.003733,0.003011,0.322459,1
0.12785,-0.95182,0.001545,0.00128,0.12977,0
0.15158,-0.99705,0.000376,0,0.15384,0
0.11435,0.99655,0.001536,0.00128,0.11578,0
0.13274,0.99655,-0.001557,-0.00129,0.13457,0
0.24779,1,-0.002048,-0.00128,0.25367,0
0.103679,0.999998,-0.00154,-0.001288,0.097795,1
0.099103,0.99991,-0,0,0.10157,0
0.11846,0.99015,-0.000376,0,0.12047,0
0.12924,-0.21073,-0.001913,-0.001711,0.13091,1
0.14751,0.99655,0.003531,0.00128,0.1516,0
0.1593,-0.99119,0.00309,0.00256,0.16259,0
0.083817,0.99998,-0.002051,-0.001282,0.085977,0
0.104483,1,-0.001168,-0.000017,0.10584,1
0.10417,0.99438,0.003072,0.00256,0.10798,0
0.13372,1,0,0,0.13676,0
0.317227,1,0.001804,0.001946,0.322575,1
0.32899,0,-0.000667,0,0.33236,0
0.10445,1,-0.002064,-0.00129,0.10595,1
0.1267,0.98995,0.001024,0.00128,0.12907,0
0.24418,0.99908,-0.002048,0,0.24866,0
0.35615,-0,0.000753,0,0.36342,0
0.317878,1,-0.003851,-0.005098,0.322124,1
0.14203,0.97855,0.000667,0,0.14397,0
0.11148,1,0.002572,0.00257,0.11449,0
0.271315,0.955409,-0.004706,-0.001315,0.302528,1
0.12814,0.99827,-0,0,0.13009,0
0.096871,0.99984,-0.001537,-0.001281,0.098366,0
0.12835,0.99015,0.002635,0.00256,0.13137,0
0.233512,0.944736,0.000395,0.000145,0.270509,1
0.14024,0.97855,-0,0,0.14205,0
0.11838,0,-0.00015,0,0.12047,1
0.12567,0.99827,-0,0,0.12795,0
0.318343,0.999708,-0.00347,0.00107,0.32218,1
0.318259,0.998444,0.000293,0.004043,0.324471,1
0.11761,0.99906,0.000512,0.00128,0.12192,0
0.141071,0.985961,0.002737,0.002291,0.130802,1
0.11564,0.94868,-0.003072,-0.00128,0.11818,0
0.12673,-0.89443,0.000512,0,0.12939,0
0.078885,-0.99924,-0.000513,0,0.080743,0
0.31533,1,0.003596,0.00129,0.32126,1
0.1426,0.91915,0.006191,0.00513,0.14622,0
0.182121,0.995942,0.000296,0.000854,0.251775,1
0.32872,-0.99705,-0.001129,-0.00128,0.33439,0
0.3288,0.9948,0.00309,0.00256,0.33279,0
0.39744,-0.99655,-0,0,0.40442,0
0.10614,0.99726,0.001536,0.00128,0.10883,0
0.13908,-0.97855,0.001986,0,0.14173,0
0.16185,-0.99705,0.002259,0.00128,0.16537,0
0.25724,0.99864,0,0,0.26339,0
0.119122,0.992631,-0.002556,-0.002117,0.13035,1
0.12675,0,-0,0,0.12998,0
0.13406,1,-0.000344,-0.000634,0.161192,1
0.12745,0.99119,0.001545,0.00128,0.12913,0
0.14014,0.99705,-0.001518,-0.00129,0.14311,0
0.13778,-1,0,0,0.14077,0
0.11738,0.98907,-0.000512,0,0.12021,0
0.151181,0.997031,-0.001412,-0.000207,0.152924,1
0.158295,0.973384,0.00317,0.00256,0.160624,1
0.41012,-0.99655,0.002869,0.00128,0.41393,0
0.13878,-0.99705,-0.004144,-0.00256,0.14183,0
0.13789,-0.85749,-0.001882,-0.00128,0.14087,0
0.13854,0.99661,0.002207,0.00128,0.14173,0
0.12539,0,-0.002647,-0.00257,0.12763,0
0.321101,-0.020697,0.004239,0.003524,0.325796,1
0.10291,0.99846,-0.002048,-0.00128,0.10477,0
0.31785,1,-0.002064,-0.00129,0.32125,1
0.16214,-0.85749,0.003012,0.00256,0.16451,0
0.12662,-0.99655,0,0,0.12902,0
0.27288,0.99591,0.002556,0.00384,0.27748,0
0.12064,-0.99782,0.000512,0,0.12352,0
0.42471,0.9975,-0,0,0.42951,0
0.14456,-1,-0,0,0.14712,0
0.41901,0.9923,0.000662,0,0.42471,0
0.13747,-0.85749,-0.004894,-0.00384,0.13895,0
0.13186,1,0.001544,0.00257,0.13505,0
0.12327,-0.85749,-0,0,0.12613,0
0.1397,-0.99083,0.002271,0.00257,0.14216,0
0.082954,1,0.000512,0,0.085015,0
0.317107,0.999845,0.003371,0.003982,0.322734,1
0.11995,0.99827,-0.00462,-0.00385,0.12235,0
0.15999,0.99705,0.001506,0.00128,0.16291,0
0.13039,0.99655,0.00206,0.00129,0.13387,0
0.12005,-0.75048,0,0,0.12261,0
0.318087,0.999112,0.001876,0.002206,0.322315,1
0.321046,1,0.000037,0,0.32574,1
0.320808,0.99893,-0.000143,0,0.3251,1
0.14062,0.99827,-0,0,0.14226,0
0.319356,0.999148,0.003897,0.00191,0.3249,1
0.316233,0.999573,-0.001875,-0.003897,0.322259,1
0.12631,0.991804,0.001569,0.00128,0.127903,1
0.41094,0.99705,0.002273,0.00129,0.42087,0
0.12741,0,0.001897,0.00129,0.12934,0
0.250801,0.999772,0.002506,0.001796,0.197969,1
0.12366,-0.99705,0,0,0.12485,0
0.13813,-0.98563,-0.00244,-0.00257,0.14162,0
0.16808,0.9996,0.003072,0.00256,0.172,0
0.294261,0.997534,-0.000194,-0.000691,0.183609,1
0.10981,0.7746,-0.000508,-0.00128,0.11171,0
0.135557,-0.995712,0.004612,-0.000029,0.147021,1
0.13497,0.99655,0.000662,0,0.13767,0
0.33899,-0.99929,-0.001557,-0.00129,0.34368,0
0.16207,0,0,0,0.16473,0
0.38285,0.99655,-0.001545,-0.00128,0.39044,0
0.16514,0.99705,-0.001882,-0.00128,0.16782,0
0.38825,0.98724,0.003752,0.00256,0.39567,0
0.15105,0.99476,0.001129,0.00128,0.1533,1
0.10503,0.94388,0.001548,0.00129,0.10638,0
0.196713,-0.937618,-0.000521,0.000831,0.130223,1
0.10867,0,0.001024,0,0.11107,0
0.35005,0.99655,0.001765,0.00256,0.35809,0
0.10386,1,0.001548,0.00129,0.10584,0
0.258025,0.832182,0.000862,0.000734,0.170981,1
0.080417,0.99995,-0.002051,-0.001282,0.082346,0
0.10399,0.98271,-0,0,0.1067,0
0.321027,0.947114,-0.000893,-0.000296,0.325912,1
0.204436,0.978393,-0.001078,-0.000214,0.211754,1
0.12079,0.98271,0.001536,0.00128,0.12325,0
0.09987,0.99982,0.003584,0.00384,0.10296,0
0.11662,-1,0.002048,0.00128,0.12,0
0.315312,1,0.004383,0.001425,0.321321,1
0.318008,-0.999617,0.001481,0.00114,0.32403,1
0.33349,-0.87787,0.008619,0.00769,0.34047,0
0.11838,0,0.000101,0,0.12047,1
0.14053,0,0.003072,0.00256,0.14401,0
0.32792,-0.99744,0.001894,0.00257,0.33631,0
0.31366,-0.99381,0.001548,0.00129,0.32126,0
0.32805,0.99655,-0.002219,-0.00129,0.33172,0
0.277936,0.999994,0.001536,0.00128,0.285862,1
0.29854,0.99978,-0.004112,-0.00257,0.3015,0
0.2399,0.98271,0.007692,0.00641,0.24342,0
0.12585,-1,0.001548,0.00129,0.12838,0
0.15835,-1,0.001129,0.00128,0.16057,0
0.10928,0,-0.002048,-0.00128,0.11075,0
0.13595,0,-0.001129,-0.00128,0.13789,0
0.35689,0.99228,-0.000662,0,0.36214,0
0.13724,0.99705,0.001506,0.00128,0.14109,0
0.11652,0.99897,-0,0,0.12021,0
0.10954,1,0.000512,0,0.11235,0
0.11212,0.99705,-0.001024,-0.00128,0.11524,0
0.12491,-0.99782,-0.003072,-0.00256,0.12736,0
0.11372,0.94868,0,0,0.11503,0
0.321045,1,0.0003,0,0.32574,1
0.318308,-0.997564,-0.001593,0.00368,0.323975,1
0.162541,0.999229,-0.000009,-0.000694,0.248908,1
0.315802,0.999816,0.003996,0.002409,0.321649,1
0.16247,0.99705,-0.004153,-0.00385,0.16558,0
0.42045,0.98561,0,0,0.4293,0
0.144941,0.998862,0.003638,0.002562,0.136079,1
0.32126,-1,-0.01692,-0.0141,0.32595,1
0.12612,0.99438,-0.000512,0,0.12805,0
0.11012,0.9971,-0.001548,-0.00129,0.11332,0
0.1406,-0.99655,-0.000662,0,0.14258,0
0.11174,1,-0,0,0.11321,0
0.13372,0.99655,-0.000662,0,0.13532,0
0.31859,1,-0.000065,-0.000486,0.322,1
0.35645,-0.98563,0.000221,0.00128,0.36172,0
0.151687,0.996921,0.000111,0.00128,0.154104,1
0.318773,-0.995383,0.000699,0.000777,0.32403,1
0.321055,1,0.000313,0,0.32574,1
0.157654,0.99655,0.002587,0.002405,0.164123,1
0.097997,-0.99978,0,0,0.09922,0
0.318207,-0.863684,0.003004,0.003648,0.283495,1
0.33918,0.99639,-0.003012,-0.00256,0.34731,0
0.41003,-0.99887,-0.002259,-0.00128,0.41371,0
0.13967,0.91915,0,0,0.14215,0
0.32136,-0.99893,0.004612,0.00128,0.32574,1
0.40964,-0.97253,-0.004426,-0.00257,0.41734,0
0.13994,0.99655,0.001545,0.00128,0.14258,0
0.295314,-0.99881,0.003896,0.003613,0.316594,1
0.16195,0.99655,0,0,0.16323,0
0.12507,0.99906,0.001536,0.00128,0.12736,0
0.24566,-0.98995,-0.001024,0,0.24972,0
0.320054,-0.998616,-0.001242,-0.002101,0.324195,1
0.1486,-0.99734,0.002207,0.00128,0.15096,0
0.12794,0.98561,-0,0,0.13009,0
0.12921,-0.79212,-0.004518,-0.00384,0.13201,0
0.1264,0.7746,0,0,0.12763,1
0.40132,0.9824,-0.003779,-0.00257,0.40848,0
0.127927,-0.990097,0.000908,0,0.13009,1
0.10526,0.99936,0.001536,0.00128,0.10681,0
0.10864,0.89443,-0.000512,-0.00128,0.11107,0
0.125121,0,0.000796,0.000685,0.129447,1
0.13372,-0.93076,-0.000379,0,0.13596,0
0.317595,0.992129,0.005933,0.00139,0.324555,1
0.226327,0.997774,-0.000525,-0.001198,0.302416,1
0.12948,0.98271,-0.00256,-0.00256,0.13163,0
0.15941,-0.99705,0,0,0.16078,0
0.11683,0.7746,-0.001028,0,0.11876,0
0.12087,0.99954,0,0,0.12342,0
0.10366,1,-0.001664,0.001239,0.107609,1
0.126326,0.99228,0.001536,0.00128,0.127931,1
0.27272,-0.99228,0.0041,0.00128,0.27759,0
0.195443,0.998078,-0.000002,-0.000199,0.283562,1
0.12535,0.97065,0.002259,0.00128,0.1287,0
0.12685,-0.99553,-0,0,0.13041,0
0.31698,1,0.000512,0,0.32265,1
0.12966,-0.94388,-0.000516,0,0.13312,0
0.151064,0.99614,0.0014,0.00128,0.1533,1
0.23029,1,0.006144,0.00512,0.23617,0
0.14324,0.99476,-0,0,0.14622,0
0.10842,0.99838,0,0,0.11129,0
0.093573,1,-0.001026,-0.001282,0.095482,0
0.151694,0.997019,0.002792,0.00128,0.154136,1
0.147669,-0.868667,-0.001504,-0.00128,0.139434,1
0.13896,0.9997,-0.000883,-0.00128,0.14205,0
0.13774,-0.99655,0.000883,0.00128,0.14194,0
0.33603,0.99705,-0.005647,-0.00512,0.34517,0
0.275814,0.99122,0.001899,0.0004,0.317247,1
0.318353,0.998197,0.000959,0.000072,0.323906,1
0.11056,0.99438,0.000516,0,0.11342,0
0.142597,0,0.001981,0.002228,0.132909,1
0.11427,0.99846,0.000512,0,0.11588,0
0.11603,0.99655,0,0,0.11898,0
0.11456,0.94388,0.000512,0.00128,0.11706,0
0.23011,0.99933,-0.001028,0,0.23414,0
0.12487,1,-0.003596,-0.00257,0.12709,0
0.12711,-0.97619,0.006035,0.00513,0.12891,0
0.11692,-0.89443,-0.000512,0,0.11866,0
0.11737,0.99591,-0.001536,-0.00128,0.1193,0
0.1128,-0.94388,-0,0,0.11492,0
0.12533,-0.99705,-0,0,0.12816,0
0.098637,0.999982,-0.001416,-0.000384,0.092883,1
0.14053,-0.99846,0.00154,0,0.14295,0
0.39737,-0.99476,-0.001506,-0.00128,0.40506,0
0.13491,0.99524,0.001129,0.00128,0.13767,0
0.318141,1,0.000412,0,0.324158,1
0.12812,0.9824,0.001882,0.00128,0.13105,0
0.10415,1,0.002576,0.00129,0.10584,0
0.14183,-0.98271,-0.001028,0,0.14605,0
0.12259,0,0.000662,0,0.12507,0
0.12724,0,0.001024,0.00128,0.12992,0
0.317114,0.999368,-0.000882,0.001568,0.322754,1
0.31746,0.99933,-0.00102,-0.00128,0.32136,1
0.15742,-0.93076,-0.000376,0,0.16014,0
0.31899,0.99908,-0.016396,-0.01281,0.32393,1
0.126647,0,-0.000413,0,0.127829,1
0.16402,-0.75048,0.002207,0.00128,0.16707,0
0.14845,0.99392,-0.004634,-0.00384,0.15181,0
0.25633,0.94868,-0.001024,-0.00128,0.26221,0
0.318689,0.984874,-0.000669,-0.000667,0.322377,1
0.33372,0.99944,0.007541,0.00641,0.34133,0
0.318505,0.569497,0.003609,0.004861,0.323843,1
0.10499,-0.99228,-0.002572,-0.00257,0.10702,0
0.12166,-1,-0.001536,-0.00128,0.12523,0
0.111183,0.999548,-0.000443,-0.000476,0.117196,1
0.11465,1,-0.00256,-0.00256,0.11674,0
0.13985,-0.99553,-0.001324,0,0.14216,0
0.15745,0.95182,-0,0,0.16089,0
0.14408,0.99417,-0.000376,0,0.14686,0
0.15323,0.93076,0.004518,0.00384,0.15597,0
0.37255,0.99827,-0.006841,-0.00512,0.37731,0
0.14288,1,-0.000512,0,0.1469,0
0.13968,0.99954,0.002052,0,0.14273,0
0.383,0.99476,0.0064,0.00512,0.39097,0
0.11715,0.99591,0.000512,0,0.11866,0
0.318424,0.999604,0.000616,-0.001887,0.322163,1
0.13767,-0.85749,0.001506,0.00128,0.13981,0
0.14159,-0.7746,0.002048,0.00128,0.1438,0
0.11025,-1,-0.001024,-0.00128,0.11193,0
0.1128,-0.99838,-0.001036,-0.00129,0.11417,0
0.11244,1,0,0,0.11492,0
0.317246,1,0.001536,0.00128,0.322532,1
0.27033,0.99846,-0.001536,-0.00128,0.27449,0
0.12074,-0.93076,-0,0,0.12261,0
0.081601,0.99977,0,0,0.082986,0
0.38384,0.9913,-0.001545,-0.00128,0.3914,0
0.223793,0.999502,-0.003198,-0.001879,0.16436,1
0.318909,-0.997703,-0.000962,0.000403,0.32403,1
0.099903,-0.99726,-0.000512,0,0.10274,0
0.12553,-1,-0.004112,-0.00257,0.12816,0
0.12718,0,-0.00256,-0.00128,0.13014,0
0.318487,0.997783,-0.001524,-0.000506,0.322011,1
0.1157,0.98995,0.00512,0.00384,0.11791,0
0.12075,-0.91915,-0.00309,-0.00256,0.12261,0
0.12878,0.92848,-0.001324,0,0.13169,0
0.091037,1,-0.001467,0.001268,0.1103,1
0.30812,0.99917,-0.003584,-0.00256,0.314,0
0.321336,-0.999755,0.00341,0.00128,0.325804,1
0.257558,0.996005,-0.001164,-0.001253,0.123526,1
0.31619,0.999429,0.000985,-0.000896,0.322403,1
0.32101,-0.307103,0.000797,0.002449,0.326211,1
0.134638,1,0.001508,0.00128,0.137843,1
0.318535,-0.999994,-0.001356,-0.000554,0.323921,1
0.13565,0.99726,-0.00512,-0.00384,0.13953,0
0.128,1,0.001024,0,0.13163,0
0.15014,0.98724,0.005271,0.00384,0.15373,0
0.317737,-1,0.001231,0.000638,0.32371,1
0.321314,-1,-0.000717,0.001211,0.325881,1
0.152665,0.780117,-0.000651,-0.000825,0.151241,1
0.11291,0.99846,-0,0,0.11503,0
0.10065,-1,0,0,0.10285,0
0.12612,0.94868,0.002048,0.00128,0.12811,0
0.11214,1,0.000512,0,0.1145,0
0.12923,-0.387837,-0.000756,-0.000382,0.131219,1
0.23936,0.99844,-0.001024,0,0.24268,0
0.10719,0.99705,0,0,0.10915,0
0.180275,-0.999198,-0.007291,-0.002233,0.161511,1
0.099949,-1,0.001536,0,0.10253,0
0.15105,0.99887,-0.000376,0,0.15416,0
0.15103,0.99119,-0.00309,-0.00256,0.15352,1
0.266389,0.996635,0.002524,-0.000075,0.238815,1
0.321685,-0.999907,0.001024,-0.000012,0.324875,1
0.12757,-0.99655,0,0,0.13244,0
0.294625,0.998422,-0.001044,-0.000065,0.300083,1
0.11727,-0.99944,-0.001536,-0.00128,0.11818,0
0.31797,1,0.001548,0.00129,0.32168,1
0.16438,0.99705,0.001132,0,0.16707,0
0.11732,-0.94658,-0.000512,0,0.11818,0
0.16398,0.95182,0,0,0.16707,0
0.126188,0.958294,-0.002786,-0.00237,0.126617,1
0.151146,1,-0.00348,-0.00256,0.153145,1
0.12723,-0.98616,-0,0,0.12859,0
0.10824,0.94388,-0.003584,-0.00256,0.11033,0
0.095911,1,-0.003082,-0.002564,0.097473,1
0.1398,0.99705,-0.001882,-0.00128,0.14183,0
0.317936,1,-0.002556,-0.000815,0.322168,1
0.13206,-0.9824,0,0,0.13382,0
0.40796,-0.99479,-0.005656,-0.00513,0.41852,0
0.32532,0.99119,-0.001557,-0.00129,0.33279,0
0.12482,0.99655,-0.002207,-0.00128,0.12699,0
0.11496,0.98978,-0,0,0.11748,0
0.37905,0.99256,0.000662,0,0.38232,0
0.40147,0.99476,-0.003024,-0.00257,0.40933,0
0.25248,0.99838,0.005636,0.00256,0.25688,0
0.11589,-0.7746,0,0,0.11866,0
0.11639,-0.98978,0.001024,0.00128,0.11887,0
0.1349,0.99655,-0.001557,-0.00129,0.13682,0
0.15561,0.99894,0.001545,0.00128,0.15725,0
0.1135,0.99381,-0.000512,0,0.11514,0
0.1448,0.9913,-0.000883,-0.00128,0.14696,0
0.320807,0.99296,-0.00305,-0.001685,0.325689,1
0.237689,0.998511,-0.001723,-0.00171,0.288189,1
0.11835,1,-0,0,0.12213,0
0.116239,0.994761,0.00096,0.000348,0.11844,1
0.15156,1,-0.001536,-0.00128,0.15502,0
0.126328,0.987316,0.002054,0.001287,0.128048,1
0.13269,0.99924,0.000516,0,0.13548,0
0.10929,-0.7746,0,0,0.11214,0
0.087967,0.999989,0.000065,-0.000554,0.090511,1
0.1168,0.7746,0.001024,0.00128,0.11941,0
0.318186,0.999273,-0.000298,-0.002459,0.324543,1
0.14462,1,-0,0,0.14733,0
0.098548,0.99989,0.000512,0,0.10082,0
0.13804,0.97304,-0.000662,0,0.13959,0
0.10248,-0.94673,-0.000512,0,0.10392,0
0.116329,0.989813,0,0,0.11855,1
0.151198,0.996599,-0.000201,-0.000825,0.152924,1
0.10058,-1,0.001536,0.00128,0.10232,0
0.151713,0.99914,-0.003062,-0.00256,0.1583,1
0.158331,0.992914,-0.004595,-0.003759,0.1611,1
0.319988,-0.998375,-0.002327,-0.000318,0.325562,1
0.280355,0.998248,0.001172,0.001266,0.298752,1
0.320882,1,-0.002518,-0.00106,0.325189,1
0.11134,0.99846,-0,0,0.11385,0
0.316934,1,0.001109,0.000747,0.322619,1
0.318142,0.999374,0.001208,0.00094,0.324079,1
0.318576,0.99697,-0.002202,-0.001991,0.32209,1
0.3174,0.999433,-0.000566,0,0.322337,1
0.124162,0,0.001503,0.001072,0.128022,1
0.22324,0.99228,0.001536,0.00128,0.22645,0
0.32135,-0.999666,0.00317,0.00128,0.325799,1
0.37892,0.99359,-0.000376,0,0.38222,0
0.11676,0,0.000512,0,0.11887,0
0.14097,0.99916,0.001897,0.00129,0.14579,0
0.14264,0.85749,-0.004518,-0.00384,0.1445,0
0.12792,-0.99705,-0.000376,0,0.13009,1
0.13041,0.99705,0.002052,0.00128,0.13387,0
0.126379,0.988714,-0.00004,-0.000211,0.12806,1
0.210093,0.999882,0.002489,0.001986,0.229486,1
0.20702,0.99985,-0.000512,0,0.22517,0
0.318522,-0.997915,0.004124,0.004367,0.323871,1
0.141328,0.853563,0.002128,0.00128,0.14435,1
0.319761,-0.999437,-0.003044,-0.001592,0.324823,1
0.12718,0,-0.00974,-0.00769,0.13024,0
0.1537,0.99705,-0.001506,-0.00128,0.15672,0
0.31899,-0.998757,-0.001529,-0.00128,0.325642,1
0.1307,-0.9996,0.003084,0.00257,0.13355,0
0.2486,0.99846,0,0,0.2541,0
0.13765,-0.79212,-0.001506,-0.00128,0.14023,0
0.11732,-1,0,0,0.11962,0
0.153733,0.998421,-0.002954,-0.002027,0.160284,1
0.086129,0.99977,-0.00205,-0.001281,0.088113,0
0.320975,-0.999262,-0.003443,-0.001477,0.325397,1
0.098707,0.94388,0.001026,0.001282,0.10082,0
0.10942,-0.94388,-0,0,0.11203,0
0.33704,0.9948,0.001545,0.00128,0.3425,0
0.142418,0.996902,0.001197,0.001281,0.147109,1
0.083553,0.99998,0.000513,0,0.085977,0
0.11201,-1,0.002064,0.00129,0.11385,0
0.10013,0,0.000512,0,0.10221,0
0.13284,-0.79212,-0.001506,-0.00128,0.135,0
0.11122,0.99954,-0.00102,-0.00128,0.11332,0
0.12759,1,0.004108,0.00385,0.13184,0
0.151598,0.99062,0.002144,0.002082,0.148095,1
0.318506,1,-0.003064,-0.000289,0.322219,1
0.214742,0.958034,-0.000097,-0.000982,0.279025,1
0.318339,-1,-0.001442,-0.000058,0.32382,1
0.13647,-0.91915,-0.004634,-0.00384,0.13885,0
0.12575,-0.99655,0.003102,0.00257,0.12795,0
0.12539,0,0.001545,0.00128,0.12763,0
0.15467,0,-0,0,0.1564,0
0.14181,0.99655,-0,0,0.14419,0
0.15134,-0.99295,-0.002207,-0.00128,0.15384,0
0.316654,1,-0.000515,0,0.324043,1
0.13582,-0.94673,0.004608,0.00384,0.13932,0
0.096228,0.99998,-0,0,0.098259,0
0.12348,-0.9913,-0.001545,-0.00128,0.12603,0
0.12806,0.99705,0.004138,0.00384,0.12998,0
0.127381,0.992527,-0.002064,-0.000139,0.136953,1
0.11838,0,0.000021,0,0.12047,1
0.09378,0.99973,0.001026,0.001282,0.095909,0
0.12767,1,-0.001548,-0.00129,0.1288,0
0.14299,-1,-0,0,0.14711,0
0.31859,1,0,0,0.322,1
0.10813,1,0.003084,0.00257,0.11086,0
0.12522,1,-0.002048,-0.00128,0.12806,0
0.11287,0.99228,0.002048,0.00128,0.11471,0
0.15748,-0.97014,-0.000376,0,0.16035,0
0.13267,-1,0.004608,0.00256,0.13687,0
0.12148,1,-0.001036,-0.00129,0.1231,0
0.23787,-0.99602,-0.000504,0.00129,0.24513,0
0.37947,-0.98724,0.000753,0,0.38584,0
