1.535.125.280;[sample number];[timestamp per row];[timestamp from unix to excel friendly with timezone offset];[second];[binomial];[label];;FECHA Y HORA INICIAL;;;
7.609.879;2393;1535125878,25;10:51:18,25;598,25;0;nonseizure;;;;;
7.680.331;2394;1535125878,50;10:51:18,50;598,5;0;nonseizure;;;;;
7.668.802;2395;1535125878,75;10:51:18,75;598,75;0;nonseizure;;;;;
7.607.317;2396;1535125879,00;10:51:19,00;599;0;nonseizure;;;;;
7.522.774;2397;1535125879,25;10:51:19,25;599,25;0;nonseizure;;;;;
7.427.984;2398;1535125879,50;10:51:19,50;599,5;0;nonseizure;;;;;
7.358.813;2399;1535125879,75;10:51:19,75;599,75;0;nonseizure;;;;;
7.301.171;2400;1535125880,00;10:51:20,00;600;0;nonseizure;;;;;
7.257.619;2401;1535125880,25;10:51:20,25;600,25;0;nonseizure;;;;;
7.226.876;2402;1535125880,50;10:51:20,50;600,5;0;nonseizure;;;;;
7.194.852;2403;1535125880,75;10:51:20,75;600,75;0;nonseizure;;;;;
7.160.267;2404;1535125881,00;10:51:21,00;601;0;nonseizure;;;;;
7.135.929;2405;1535125881,25;10:51:21,25;601,25;0;nonseizure;;;;;
7.120.558;2406;1535125881,50;10:51:21,50;601,5;0;nonseizure;;;;;
7.100.062;2407;1535125881,75;10:51:21,75;601,75;0;nonseizure;;;;;
7.082.129;2408;1535125882,00;10:51:22,00;602;0;nonseizure;;;;;
7.088.534;2409;1535125882,25;10:51:22,25;602,25;0;nonseizure;;;;;
7.109.029;2410;1535125882,50;10:51:22,50;602,5;0;nonseizure;;;;;
7.139.772;2411;1535125882,75;10:51:22,75;602,75;0;nonseizure;;;;;
7.161.548;2412;1535125883,00;10:51:23,00;603;0;nonseizure;;;;;
7.155.143;2413;1535125883,25;10:51:23,25;603,25;0;nonseizure;;;;;
7.130.805;2414;1535125883,50;10:51:23,50;603,5;0;nonseizure;;;;;
7.107.748;2415;1535125883,75;10:51:23,75;603,75;0;nonseizure;;;;;
7.084.691;2416;1535125884,00;10:51:24,00;604;0;nonseizure;;;;;
7.065.477;2417;1535125884,25;10:51:24,25;604,25;0;nonseizure;;;;;
7.051.386;2418;1535125884,50;10:51:24,50;604,5;0;nonseizure;;;;;
7.038.577;2419;1535125884,75;10:51:24,75;604,75;0;nonseizure;;;;;
7.066.758;2420;1535125885,00;10:51:25,00;605;0;nonseizure;;;;;
7.201.257;2421;1535125885,25;10:51:25,25;605,25;0;nonseizure;;;;;
7.449.760;2422;1535125885,50;10:51:25,50;605,5;0;nonseizure;;;;;
7.702.107;2423;1535125885,75;10:51:25,75;605,75;0;nonseizure;;;;;
7.851.977;2424;1535125886,00;10:51:26,00;606;0;nonseizure;;;;;
7.894.248;2425;1535125886,25;10:51:26,25;606,25;0;nonseizure;;;;;
7.875.034;2426;1535125886,50;10:51:26,50;606,5;0;nonseizure;;;;;
7.812.268;2427;1535125886,75;10:51:26,75;606,75;0;nonseizure;;;;;
7.720.040;2428;1535125887,00;10:51:27,00;607;0;nonseizure;;;;;
7.635.498;2429;1535125887,25;10:51:27,25;607,25;0;nonseizure;;;;;
7.557.360;2430;1535125887,50;10:51:27,50;607,5;0;nonseizure;;;;;
7.497.156;2431;1535125887,75;10:51:27,75;607,75;0;nonseizure;;;;;
7.443.356;2432;1535125888,00;10:51:28,00;608;0;nonseizure;;;;;
7.393.399;2433;1535125888,25;10:51:28,25;608,25;0;nonseizure;;;;;
7.362.656;2434;1535125888,50;10:51:28,50;608,5;0;nonseizure;;;;;
7.329.352;2435;1535125888,75;10:51:28,75;608,75;0;nonseizure;;;;;
7.316.542;2436;1535125889,00;10:51:29,00;609;0;nonseizure;;;;;
7.303.733;2437;1535125889,25;10:51:29,25;609,25;0;nonseizure;;;;;
7.283.237;2438;1535125889,50;10:51:29,50;609,5;0;nonseizure;;;;;
7.271.709;2439;1535125889,75;10:51:29,75;609,75;0;nonseizure;;;;;
7.253.776;2440;1535125890,00;10:51:30,00;610;0;nonseizure;;;;;
7.243.528;2441;1535125890,25;10:51:30,25;610,25;0;nonseizure;;;;;
7.233.281;2442;1535125890,50;10:51:30,50;610,5;0;nonseizure;;;;;
7.223.033;2443;1535125890,75;10:51:30,75;610,75;0;nonseizure;;;;;
7.208.943;2444;1535125891,00;10:51:31,00;611;0;nonseizure;;;;;
7.196.133;2445;1535125891,25;10:51:31,25;611,25;0;nonseizure;;;;;
7.180.762;2446;1535125891,50;10:51:31,50;611,5;0;nonseizure;;;;;
7.180.762;2447;1535125891,75;10:51:31,75;611,75;0;nonseizure;;;;;
7.166.672;2448;1535125892,00;10:51:32,00;612;0;nonseizure;;;;;
7.157.705;2449;1535125892,25;10:51:32,25;612,25;0;nonseizure;;;;;
7.148.738;2450;1535125892,50;10:51:32,50;612,5;0;nonseizure;;;;;
7.134.648;2451;1535125892,75;10:51:32,75;612,75;0;nonseizure;;;;;
7.144.896;2452;1535125893,00;10:51:33,00;613;0;nonseizure;;;;;
7.116.715;2453;1535125893,25;10:51:33,25;613,25;0;nonseizure;;;;;
7.109.029;2454;1535125893,50;10:51:33,50;613,5;0;nonseizure;;;;;
7.101.344;2455;1535125893,75;10:51:33,75;613,75;0;nonseizure;;;;;
7.094.939;2456;1535125894,00;10:51:34,00;614;0;nonseizure;;;;;
7.080.848;2457;1535125894,25;10:51:34,25;614,25;0;nonseizure;;;;;
7.085.972;2458;1535125894,50;10:51:34,50;614,5;0;nonseizure;;;;;
7.060.353;2459;1535125894,75;10:51:34,75;614,75;0;nonseizure;;;;;
7.051.386;2460;1535125895,00;10:51:35,00;615;0;nonseizure;;;;;
7.046.263;2461;1535125895,25;10:51:35,25;615,25;0;nonseizure;;;;;
7.041.139;2462;1535125895,50;10:51:35,50;615,5;0;nonseizure;;;;;
7.030.891;2463;1535125895,75;10:51:35,75;615,75;0;nonseizure;;;;;
7.016.801;2464;1535125896,00;10:51:36,00;616;0;nonseizure;;;;;
7.001.430;2465;1535125896,25;10:51:36,25;616,25;0;nonseizure;;;;;
7.003.992;2466;1535125896,50;10:51:36,50;616,5;0;nonseizure;;;;;
6.998.868;2467;1535125896,75;10:51:36,75;616,75;0;nonseizure;;;;;
6.987.339;2468;1535125897,00;10:51:37,00;617;0;nonseizure;;;;;
6.982.215;2469;1535125897,25;10:51:37,25;617,25;0;nonseizure;;;;;
6.974.530;2470;1535125897,50;10:51:37,50;617,5;0;nonseizure;;;;;
6.966.844;2471;1535125897,75;10:51:37,75;617,75;0;nonseizure;;;;;
6.956.596;2472;1535125898,00;10:51:38,00;618;0;nonseizure;;;;;
6.947.630;2473;1535125898,25;10:51:38,25;618,25;0;nonseizure;;;;;
6.945.068;2474;1535125898,50;10:51:38,50;618,5;0;nonseizure;;;;;
6.934.821;2475;1535125898,75;10:51:38,75;618,75;0;nonseizure;;;;;
6.926.204;2476;1535125899,00;10:51:39,00;619;0;nonseizure;;;;;
6.917.237;2477;1535125899,25;10:51:39,25;619,25;0;nonseizure;;;;;
6.906.990;2478;1535125899,50;10:51:39,50;619,5;0;nonseizure;;;;;
6.903.147;2479;1535125899,75;10:51:39,75;619,75;0;nonseizure;;;;;
6.887.776;2480;1535125900,00;10:51:40,00;620;0;nonseizure;;;;;
6.876.247;2481;1535125900,25;10:51:40,25;620,25;0;nonseizure;;;;;
6.882.652;2482;1535125900,50;10:51:40,50;620,5;0;nonseizure;;;;;
6.872.405;2483;1535125900,75;10:51:40,75;620,75;0;nonseizure;;;;;
6.886.495;2484;1535125901,00;10:51:41,00;621;0;nonseizure;;;;;
6.933.890;2485;1535125901,25;10:51:41,25;621,25;0;nonseizure;;;;;
6.963.352;2486;1535125901,50;10:51:41,50;621,5;0;nonseizure;;;;;
6.978.723;2487;1535125901,75;10:51:41,75;621,75;0;nonseizure;;;;;
6.983.847;2488;1535125902,00;10:51:42,00;622;0;nonseizure;;;;;
6.986.409;2489;1535125902,25;10:51:42,25;622,25;0;nonseizure;;;;;
6.996.656;2490;1535125902,50;10:51:42,50;622,5;0;nonseizure;;;;;
7.003.061;2491;1535125902,75;10:51:42,75;622,75;0;nonseizure;;;;;
6.999.218;2492;1535125903,00;10:51:43,00;623;0;nonseizure;;;;;
6.991.532;2493;1535125903,25;10:51:43,25;623,25;0;nonseizure;;;;;
6.987.689;2494;1535125903,50;10:51:43,50;623,5;0;nonseizure;;;;;
6.991.532;2495;1535125903,75;10:51:43,75;623,75;0;nonseizure;;;;;
6.965.913;2496;1535125904,00;10:51:44,00;624;0;nonseizure;;;;;
6.958.228;2497;1535125904,25;10:51:44,25;624,25;0;nonseizure;;;;;
6.955.666;2498;1535125904,50;10:51:44,50;624,5;0;nonseizure;;;;;
6.965.913;2499;1535125904,75;10:51:44,75;624,75;0;nonseizure;;;;;
7.008.184;2500;1535125905,00;10:51:45,00;625;0;nonseizure;;;;;
7.045.332;2501;1535125905,25;10:51:45,25;625,25;0;nonseizure;;;;;
7.092.727;2502;1535125905,50;10:51:45,50;625,5;0;nonseizure;;;;;
7.124.751;2503;1535125905,75;10:51:45,75;625,75;0;nonseizure;;;;;
7.182.393;2504;1535125906,00;10:51:46,00;626;0;nonseizure;;;;;
7.245.160;2505;1535125906,25;10:51:46,25;626,25;0;nonseizure;;;;;
7.300.240;2506;1535125906,50;10:51:46,50;626,5;0;nonseizure;;;;;
7.318.173;2507;1535125906,75;10:51:46,75;626,75;0;nonseizure;;;;;
7.305.364;2508;1535125907,00;10:51:47,00;627;0;nonseizure;;;;;
7.296.397;2509;1535125907,25;10:51:47,25;627,25;0;nonseizure;;;;;
7.327.140;2510;1535125907,50;10:51:47,50;627,5;0;nonseizure;;;;;
7.374.535;2511;1535125907,75;10:51:47,75;627,75;0;nonseizure;;;;;
7.402.716;2512;1535125908,00;10:51:48,00;628;0;nonseizure;;;;;
7.395.030;2513;1535125908,25;10:51:48,25;628,25;0;nonseizure;;;;;
7.379.659;2514;1535125908,50;10:51:48,50;628,5;0;nonseizure;;;;;
7.354.040;2515;1535125908,75;10:51:48,75;628,75;0;nonseizure;;;;;
7.322.016;2516;1535125909,00;10:51:49,00;629;0;nonseizure;;;;;
7.293.836;2517;1535125909,25;10:51:49,25;629,25;0;nonseizure;;;;;
7.273.340;2518;1535125909,50;10:51:49,50;629,5;0;nonseizure;;;;;
7.264.374;2519;1535125909,75;10:51:49,75;629,75;0;nonseizure;;;;;
7.251.564;2520;1535125910,00;10:51:50,00;630;0;nonseizure;;;;;
7.227.226;2521;1535125910,25;10:51:50,25;630,25;0;nonseizure;;;;;
7.210.574;2522;1535125910,50;10:51:50,50;630,5;0;nonseizure;;;;;
7.196.484;2523;1535125910,75;10:51:50,75;630,75;0;nonseizure;;;;;
7.201.607;2524;1535125911,00;10:51:51,00;631;0;nonseizure;;;;;
7.275.902;2525;1535125911,25;10:51:51,25;631,25;0;nonseizure;;;;;
7.423.211;2526;1535125911,50;10:51:51,50;631,5;0;nonseizure;;;;;
7.532.091;2527;1535125911,75;10:51:51,75;631,75;0;nonseizure;;;;;
7.686.736;2528;1535125912,00;10:51:52,00;632;0;nonseizure;;;;;
7.717.478;2529;1535125912,25;10:51:52,25;632,25;0;nonseizure;;;;;
7.699.545;2530;1535125912,50;10:51:52,50;632,5;0;nonseizure;;;;;
7.645.745;2531;1535125912,75;10:51:52,75;632,75;0;nonseizure;;;;;
7.591.946;2532;1535125913,00;10:51:53,00;633;0;nonseizure;;;;;
7.527.898;2533;1535125913,25;10:51:53,25;633,25;0;nonseizure;;;;;
7.467.694;2534;1535125913,50;10:51:53,50;633,5;0;nonseizure;;;;;
7.431.828;2535;1535125913,75;10:51:53,75;633,75;0;nonseizure;;;;;
7.393.399;2536;1535125914,00;10:51:54,00;634;0;nonseizure;;;;;
7.365.218;2537;1535125914,25;10:51:54,25;634,25;0;nonseizure;;;;;
7.351.128;2538;1535125914,50;10:51:54,50;634,5;0;nonseizure;;;;;
7.351.128;2539;1535125914,75;10:51:54,75;634,75;0;nonseizure;;;;;
7.340.880;2540;1535125915,00;10:51:55,00;635;0;nonseizure;;;;;
7.384.432;2541;1535125915,25;10:51:55,25;635,25;0;nonseizure;;;;;
7.489.470;2542;1535125915,50;10:51:55,50;635,5;0;nonseizure;;;;;
7.579.136;2543;1535125915,75;10:51:55,75;635,75;0;nonseizure;;;;;
7.632.936;2544;1535125916,00;10:51:56,00;636;0;nonseizure;;;;;
7.630.374;2545;1535125916,25;10:51:56,25;636,25;0;nonseizure;;;;;
7.611.160;2546;1535125916,50;10:51:56,50;636,5;0;nonseizure;;;;;
7.581.698;2547;1535125916,75;10:51:56,75;636,75;0;nonseizure;;;;;
7.572.731;2548;1535125917,00;10:51:57,00;637;0;nonseizure;;;;;
7.543.270;2549;1535125917,25;10:51:57,25;637,25;0;nonseizure;;;;;
7.516.370;2550;1535125917,50;10:51:57,50;637,5;0;nonseizure;;;;;
7.490.751;2551;1535125917,75;10:51:57,75;637,75;0;nonseizure;;;;;
7.451.042;2552;1535125918,00;10:51:58,00;638;0;nonseizure;;;;;
7.427.984;2553;1535125918,25;10:51:58,25;638,25;0;nonseizure;;;;;
7.489.470;2554;1535125918,50;10:51:58,50;638,5;0;nonseizure;;;;;
7.688.016;2555;1535125918,75;10:51:58,75;638,75;0;nonseizure;;;;;
7.878.877;2556;1535125919,00;10:51:59,00;639;0;nonseizure;;;;;
7.955.734;2557;1535125919,25;10:51:59,25;639,25;0;nonseizure;;;;;
8.007.832;2558;1535125919,50;10:51:59,50;639,5;0;nonseizure;;;;;
7.974.527;2559;1535125919,75;10:51:59,75;639,75;0;nonseizure;;;;;
7.916.884;2560;1535125920,00;10:52:00,00;640;0;nonseizure;;;;;
7.834.904;2561;1535125920,25;10:52:00,25;640,25;0;nonseizure;;;;;
7.773.418;2562;1535125920,50;10:52:00,50;640,5;0;nonseizure;;;;;
7.709.371;2563;1535125920,75;10:52:00,75;640,75;0;nonseizure;;;;;
7.641.481;2564;1535125921,00;10:52:01,00;641;0;nonseizure;;;;;
7.586.400;2565;1535125921,25;10:52:01,25;641,25;0;nonseizure;;;;;
7.544.129;2566;1535125921,50;10:52:01,50;641,5;0;nonseizure;;;;;
7.508.263;2567;1535125921,75;10:52:01,75;641,75;0;nonseizure;;;;;
7.509.543;2568;1535125922,00;10:52:02,00;642;0;nonseizure;;;;;
7.569.748;2569;1535125922,25;10:52:02,25;642,25;0;nonseizure;;;;;
7.627.390;2570;1535125922,50;10:52:02,50;642,5;0;nonseizure;;;;;
7.654.290;2571;1535125922,75;10:52:02,75;642,75;0;nonseizure;;;;;
7.650.447;2572;1535125923,00;10:52:03,00;643;0;nonseizure;;;;;
7.620.986;2573;1535125923,25;10:52:03,25;643,25;0;nonseizure;;;;;
7.576.153;2574;1535125923,50;10:52:03,50;643,5;0;nonseizure;;;;;
7.539.005;2575;1535125923,75;10:52:03,75;643,75;0;nonseizure;;;;;
7.503.139;2576;1535125924,00;10:52:04,00;644;0;nonseizure;;;;;
7.462.149;2577;1535125924,25;10:52:04,25;644,25;0;nonseizure;;;;;
7.437.810;2578;1535125924,50;10:52:04,50;644,5;0;nonseizure;;;;;
7.412.192;2579;1535125924,75;10:52:04,75;644,75;0;nonseizure;;;;;
7.403.646;2580;1535125925,00;10:52:05,00;645;0;nonseizure;;;;;
7.431.828;2581;1535125925,25;10:52:05,25;645,25;0;nonseizure;;;;;
7.584.260;2582;1535125925,50;10:52:05,50;645,5;0;nonseizure;;;;;
7.798.178;2583;1535125925,75;10:52:05,75;645,75;0;nonseizure;;;;;
7.928.834;2584;1535125926,00;10:52:06,00;646;0;nonseizure;;;;;
8.000.146;2585;1535125926,25;10:52:06,25;646,25;0;nonseizure;;;;;
8.088.531;2586;1535125926,50;10:52:06,50;646,5;0;nonseizure;;;;;
8.296.044;2587;1535125926,75;10:52:06,75;646,75;0;nonseizure;;;;;
8.471.534;2588;1535125927,00;10:52:07,00;647;0;nonseizure;;;;;
8.666.175;2589;1535125927,25;10:52:07,25;647,25;0;nonseizure;;;;;
8.690.513;2590;1535125927,50;10:52:07,50;647,5;0;nonseizure;;;;;
8.595.722;2591;1535125927,75;10:52:07,75;647,75;0;nonseizure;;;;;
8.461.224;2592;1535125928,00;10:52:08,00;648;0;nonseizure;;;;;
8.317.758;2593;1535125928,25;10:52:08,25;648,25;0;nonseizure;;;;;
8.179.416;2594;1535125928,50;10:52:08,50;648,5;0;nonseizure;;;;;
8.064.130;2595;1535125928,75;10:52:08,75;648,75;0;nonseizure;;;;;
7.959.093;2596;1535125929,00;10:52:09,00;649;0;nonseizure;;;;;
7.884.798;2597;1535125929,25;10:52:09,25;649,25;0;nonseizure;;;;;
7.815.690;2598;1535125929,50;10:52:09,50;649,5;0;nonseizure;;;;;
7.787.508;2599;1535125929,75;10:52:09,75;649,75;0;nonseizure;;;;;
7.808.004;2600;1535125930,00;10:52:10,00;650;0;nonseizure;;;;;
7.892.546;2601;1535125930,25;10:52:10,25;650,25;0;nonseizure;;;;;
7.968.122;2602;1535125930,50;10:52:10,50;650,5;0;nonseizure;;;;;
7.988.617;2603;1535125930,75;10:52:10,75;650,75;0;nonseizure;;;;;
7.971.965;2604;1535125931,00;10:52:11,00;651;0;nonseizure;;;;;
7.916.884;2605;1535125931,25;10:52:11,25;651,25;0;nonseizure;;;;;
7.874.613;2606;1535125931,50;10:52:11,50;651,5;0;nonseizure;;;;;
7.959.156;2607;1535125931,75;10:52:11,75;651,75;0;nonseizure;;;;;
8.119.273;2608;1535125932,00;10:52:12,00;652;0;nonseizure;;;;;
8.212.783;2609;1535125932,25;10:52:12,25;652,25;0;nonseizure;;;;;
8.235.840;2610;1535125932,50;10:52:12,50;652,5;0;nonseizure;;;;;
8.216.625;2611;1535125932,75;10:52:12,75;652,75;0;nonseizure;;;;;
8.274.268;2612;1535125933,00;10:52:13,00;653;0;nonseizure;;;;;
8.340.878;2613;1535125933,25;10:52:13,25;653,25;0;nonseizure;;;;;
8.354.967;2614;1535125933,50;10:52:13,50;653,5;0;nonseizure;;;;;
8.307.572;2615;1535125933,75;10:52:13,75;653,75;0;nonseizure;;;;;
8.251.211;2616;1535125934,00;10:52:14,00;654;0;nonseizure;;;;;
8.187.163;2617;1535125934,25;10:52:14,25;654,25;0;nonseizure;;;;;
8.088.531;2618;1535125934,50;10:52:14,50;654,5;0;nonseizure;;;;;
8.005.269;2619;1535125934,75;10:52:14,75;654,75;0;nonseizure;;;;;
7.927.132;2620;1535125935,00;10:52:15,00;655;0;nonseizure;;;;;
7.904.075;2621;1535125935,25;10:52:15,25;655,25;0;nonseizure;;;;;
7.951.470;2622;1535125935,50;10:52:15,50;655,5;0;nonseizure;;;;;
8.016.798;2623;1535125935,75;10:52:15,75;655,75;0;nonseizure;;;;;
8.055.226;2624;1535125936,00;10:52:16,00;656;0;nonseizure;;;;;
8.055.226;2625;1535125936,25;10:52:16,25;656,25;0;nonseizure;;;;;
8.019.360;2626;1535125936,50;10:52:16,50;656,5;0;nonseizure;;;;;
7.962.998;2627;1535125936,75;10:52:16,75;656,75;0;nonseizure;;;;;
7.915.603;2628;1535125937,00;10:52:17,00;657;0;nonseizure;;;;;
7.881.018;2629;1535125937,25;10:52:17,25;657,25;0;nonseizure;;;;;
7.834.904;2630;1535125937,50;10:52:17,50;657,5;0;nonseizure;;;;;
7.783.666;2631;1535125937,75;10:52:17,75;657,75;0;nonseizure;;;;;
7.756.766;2632;1535125938,00;10:52:18,00;658;0;nonseizure;;;;;
7.728.585;2633;1535125938,25;10:52:18,25;658,25;0;nonseizure;;;;;
7.711.933;2634;1535125938,50;10:52:18,50;658,5;0;nonseizure;;;;;
7.699.123;2635;1535125938,75;10:52:18,75;658,75;0;nonseizure;;;;;
7.682.471;2636;1535125939,00;10:52:19,00;659;0;nonseizure;;;;;
7.658.133;2637;1535125939,25;10:52:19,25;659,25;0;nonseizure;;;;;
7.644.043;2638;1535125939,50;10:52:19,50;659,5;0;nonseizure;;;;;
7.633.795;2639;1535125939,75;10:52:19,75;659,75;0;nonseizure;;;;;
7.615.862;2640;1535125940,00;10:52:20,00;660;0;nonseizure;;;;;
7.603.053;2641;1535125940,25;10:52:20,25;660,25;0;nonseizure;;;;;
7.604.333;2642;1535125940,50;10:52:20,50;660,5;0;nonseizure;;;;;
7.591.524;2643;1535125940,75;10:52:20,75;660,75;0;nonseizure;;;;;
7.571.029;2644;1535125941,00;10:52:21,00;661;0;nonseizure;;;;;
7.556.939;2645;1535125941,25;10:52:21,25;661,25;0;nonseizure;;;;;
7.551.815;2646;1535125941,50;10:52:21,50;661,5;0;nonseizure;;;;;
7.535.162;2647;1535125941,75;10:52:21,75;661,75;0;nonseizure;;;;;
7.526.196;2648;1535125942,00;10:52:22,00;662;0;nonseizure;;;;;
7.517.229;2649;1535125942,25;10:52:22,25;662,25;0;nonseizure;;;;;
7.513.386;2650;1535125942,50;10:52:22,50;662,5;0;nonseizure;;;;;
7.505.701;2651;1535125942,75;10:52:22,75;662,75;0;nonseizure;;;;;
7.505.701;2652;1535125943,00;10:52:23,00;663;0;nonseizure;;;;;
7.496.734;2653;1535125943,25;10:52:23,25;663,25;0;nonseizure;;;;;
7.490.329;2654;1535125943,50;10:52:23,50;663,5;0;nonseizure;;;;;
7.482.644;2655;1535125943,75;10:52:23,75;663,75;0;nonseizure;;;;;
7.477.520;2656;1535125944,00;10:52:24,00;664;0;nonseizure;;;;;
7.468.553;2657;1535125944,25;10:52:24,25;664,25;0;nonseizure;;;;;
7.487.768;2658;1535125944,50;10:52:24,50;664,5;0;nonseizure;;;;;
7.676.066;2659;1535125944,75;10:52:24,75;664,75;0;nonseizure;;;;;
7.971.965;2660;1535125945,00;10:52:25,00;665;0;nonseizure;;;;;
8.202.535;2661;1535125945,25;10:52:25,25;665,25;0;nonseizure;;;;;
8.313.977;2662;1535125945,50;10:52:25,50;665,5;0;nonseizure;;;;;
8.325.506;2663;1535125945,75;10:52:25,75;665,75;0;nonseizure;;;;;
8.267.863;2664;1535125946,00;10:52:26,00;666;0;nonseizure;;;;;
8.178.197;2665;1535125946,25;10:52:26,25;666,25;0;nonseizure;;;;;
8.060.350;2666;1535125946,50;10:52:26,50;666,5;0;nonseizure;;;;;
7.974.527;2667;1535125946,75;10:52:26,75;666,75;0;nonseizure;;;;;
8.007.832;2668;1535125947,00;10:52:27,00;667;0;nonseizure;;;;;
8.228.154;2669;1535125947,25;10:52:27,25;667,25;0;nonseizure;;;;;
8.410.048;2670;1535125947,50;10:52:27,50;667,5;0;nonseizure;;;;;
8.488.186;2671;1535125947,75;10:52:27,75;667,75;0;nonseizure;;;;;
8.526.551;2672;1535125948,00;10:52:28,00;668;0;nonseizure;;;;;
8.466.347;2673;1535125948,25;10:52:28,25;668,25;0;nonseizure;;;;;
8.348.500;2674;1535125948,50;10:52:28,50;668,5;0;nonseizure;;;;;
8.211.439;2675;1535125948,75;10:52:28,75;668,75;0;nonseizure;;;;;
8.098.716;2676;1535125949,00;10:52:29,00;669;0;nonseizure;;;;;
7.997.521;2677;1535125949,25;10:52:29,25;669,25;0;nonseizure;;;;;
7.928.350;2678;1535125949,50;10:52:29,50;669,5;0;nonseizure;;;;;
7.869.489;2679;1535125949,75;10:52:29,75;669,75;0;nonseizure;;;;;
7.836.185;2680;1535125950,00;10:52:30,00;670;0;nonseizure;;;;;
7.801.599;2681;1535125950,25;10:52:30,25;670,25;0;nonseizure;;;;;
7.767.014;2682;1535125950,50;10:52:30,50;670,5;0;nonseizure;;;;;
7.751.642;2683;1535125950,75;10:52:30,75;670,75;0;nonseizure;;;;;
7.759.328;2684;1535125951,00;10:52:31,00;671;0;nonseizure;;;;;
7.782.385;2685;1535125951,25;10:52:31,25;671,25;0;nonseizure;;;;;
7.828.499;2686;1535125951,50;10:52:31,50;671,5;0;nonseizure;;;;;
7.855.399;2687;1535125951,75;10:52:31,75;671,75;0;nonseizure;;;;;
7.840.027;2688;1535125952,00;10:52:32,00;672;0;nonseizure;;;;;
7.816.970;2689;1535125952,25;10:52:32,25;672,25;0;nonseizure;;;;;
7.790.071;2690;1535125952,50;10:52:32,50;672,5;0;nonseizure;;;;;
7.758.047;2691;1535125952,75;10:52:32,75;672,75;0;nonseizure;;;;;
7.727.304;2692;1535125953,00;10:52:33,00;673;0;nonseizure;;;;;
7.708.090;2693;1535125953,25;10:52:33,25;673,25;0;nonseizure;;;;;
7.686.314;2694;1535125953,50;10:52:33,50;673,5;0;nonseizure;;;;;
7.678.628;2695;1535125953,75;10:52:33,75;673,75;0;nonseizure;;;;;
7.672.224;2696;1535125954,00;10:52:34,00;674;0;nonseizure;;;;;
7.661.976;2697;1535125954,25;10:52:34,25;674,25;0;nonseizure;;;;;
7.690.157;2698;1535125954,50;10:52:34,50;674,5;0;nonseizure;;;;;
7.767.014;2699;1535125954,75;10:52:34,75;674,75;0;nonseizure;;;;;
7.860.523;2700;1535125955,00;10:52:35,00;675;0;nonseizure;;;;;
7.907.917;2701;1535125955,25;10:52:35,25;675,25;0;nonseizure;;;;;
7.913.041;2702;1535125955,50;10:52:35,50;675,5;0;nonseizure;;;;;
7.893.827;2703;1535125955,75;10:52:35,75;675,75;0;nonseizure;;;;;
7.852.837;2704;1535125956,00;10:52:36,00;676;0;nonseizure;;;;;
7.818.252;2705;1535125956,25;10:52:36,25;676,25;0;nonseizure;;;;;
7.781.104;2706;1535125956,50;10:52:36,50;676,5;0;nonseizure;;;;;
7.751.642;2707;1535125956,75;10:52:36,75;676,75;0;nonseizure;;;;;
7.729.866;2708;1535125957,00;10:52:37,00;677;0;nonseizure;;;;;
7.717.057;2709;1535125957,25;10:52:37,25;677,25;0;nonseizure;;;;;
7.701.685;2710;1535125957,50;10:52:37,50;677,5;0;nonseizure;;;;;
7.694.000;2711;1535125957,75;10:52:37,75;677,75;0;nonseizure;;;;;
7.692.719;2712;1535125958,00;10:52:38,00;678;0;nonseizure;;;;;
7.687.595;2713;1535125958,25;10:52:38,25;678,25;0;nonseizure;;;;;
7.673.504;2714;1535125958,50;10:52:38,50;678,5;0;nonseizure;;;;;
7.669.662;2715;1535125958,75;10:52:38,75;678,75;0;nonseizure;;;;;
7.656.852;2716;1535125959,00;10:52:39,00;679;0;nonseizure;;;;;
7.646.605;2717;1535125959,25;10:52:39,25;679,25;0;nonseizure;;;;;
7.644.043;2718;1535125959,50;10:52:39,50;679,5;0;nonseizure;;;;;
7.635.076;2719;1535125959,75;10:52:39,75;679,75;0;nonseizure;;;;;
7.632.514;2720;1535125960,00;10:52:40,00;680;0;nonseizure;;;;;
7.615.862;2721;1535125960,25;10:52:40,25;680,25;0;nonseizure;;;;;
7.627.390;2722;1535125960,50;10:52:40,50;680,5;0;nonseizure;;;;;
7.637.638;2723;1535125960,75;10:52:40,75;680,75;0;nonseizure;;;;;
7.656.852;2724;1535125961,00;10:52:41,00;681;0;nonseizure;;;;;
7.678.628;2725;1535125961,25;10:52:41,25;681,25;0;nonseizure;;;;;
7.679.909;2726;1535125961,50;10:52:41,50;681,5;0;nonseizure;;;;;
7.672.224;2727;1535125961,75;10:52:41,75;681,75;0;nonseizure;;;;;
7.667.100;2728;1535125962,00;10:52:42,00;682;0;nonseizure;;;;;
7.654.290;2729;1535125962,25;10:52:42,25;682,25;0;nonseizure;;;;;
7.638.919;2730;1535125962,50;10:52:42,50;682,5;0;nonseizure;;;;;
7.628.672;2731;1535125962,75;10:52:42,75;682,75;0;nonseizure;;;;;
7.619.705;2732;1535125963,00;10:52:43,00;683;0;nonseizure;;;;;
7.629.952;2733;1535125963,25;10:52:43,25;683,25;0;nonseizure;;;;;
7.756.766;2734;1535125963,50;10:52:43,50;683,5;0;nonseizure;;;;;
7.910.480;2735;1535125963,75;10:52:43,75;683,75;0;nonseizure;;;;;
